Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
IMBBY,IMPERIAL BRANDS PLC ADR,OTCQX International Premier,34.570000,41.338400,50121,ADRs,United Kingdom,
JSAIY,J SAINSBURY PLC S/ADR,OTCQX International Premier,12.250000,106.598800,18399,ADRs,United Kingdom,
JSNSF,J SANISBURY PLC ORD,OTCQX International Premier,3.160000,297.709600,1894,Foreign Ordinary Shares,United Kingdom,
AAUKF,ANGLO AMER PLC ORD.,OTCQX International Premier,25.640000,72.827900,0,Foreign Ordinary Shares,United Kingdom,
NGLOY,ANGLO AMERICAN SPNS/ADR,OTCQX International Premier,13.410000,175.460900,176999,ADRs,United Kingdom,
ESYJY,EASYJET PLC S/ADR,OTCQX International Premier,14.675000,95.629200,3963,ADRs,United Kingdom,
MAKSF,MARKS & SPENCER GRP ORD,OTCQX International Premier,3.521000,4.522300,120,Foreign Ordinary Shares,United Kingdom,England
MAKSY,MARKS & SPENCER GRP S/ADR,OTCQX International Premier,7.260000,43.226500,18423,ADRs,United Kingdom,England
EDVMF,ENDEAVOUR MINING CORP,OTCQX International Premier,14.990000,135.481200,93,Foreign Ordinary Shares,United Kingdom,
BTVCY,BRITVIC PLC S/ADR,OTCQX International Premier,23.950000,0.000000,0,ADRs,United Kingdom,England
AWCMF,ALUMINA LTD,OTCQX International,1.850000,2.825700,0,Foreign Ordinary Shares,Australia,Victoria
AWCMY,ALUMINA LTD S/ADR,OTCQX International,6.925000,74.414600,25293,ADRs,Australia,Victoria
SILXF,SILEX SYSTEMS LTD ORD,OTCQX International,0.216000,347.618700,0,Foreign Ordinary Shares,Australia,New South Wales
SILXY,SILEX SYS LTD SPON ADR,OTCQX International,0.998400,9.931400,0,ADRs,Australia,New South Wales
EWCLF,ENERGY WORLD CORP LTD,OTCQX International,0.065000,186.722000,0,Foreign Ordinary Shares,Australia,New South Wales
SPHRF,STARPHARMA HOLDINGS LTD,OTCQX International,0.700000,179.158000,0,Foreign Ordinary Shares,Australia,Victoria
SPHRY,STARPHARMA HLDGS S/ADR,OTCQX International,6.940000,147.681000,0,ADRs,Australia,Victoria
BNOEF,BIONOMIC LTD PAR ORD,OTCQX International,0.112000,17.735300,18000,Foreign Ordinary Shares,Australia,South Australia
DYLLF,DEEP YELLOW LTD ORD NEW,OTCQX International,0.280000,147.381900,27828,Foreign Ordinary Shares,Australia,Western Australia
WECFY,WHITE ENERGY CO S/ADR,OTCQX International,0.290000,0.000000,0,ADRs,Australia,Queensland
ELXMY,ELLEX MEDCL LSRS UNSP/ADR,OTCQX International,6.500000,0.000000,0,ADRs,Australia,South Australia
LVCLY,LIVING CELL TECHS S/ADR,OTCQX International,0.240000,3.281000,1000,ADRs,Australia,Victoria
ALKEF,ALKANE RES LTD ORD,OTCQX International,0.203900,81.037400,21355,Foreign Ordinary Shares,Australia,Western Australia
ANLKY,ALKANE RES LTD S/ADR,OTCQX International,1.880000,240.787700,6800,ADRs,Australia,Western Australia
FDMQF,FREEDOM OIL & GAS ORD,OTCQX International,0.060000,185.002100,26800,Foreign Ordinary Shares,Australia,New South Wales
FDMQY,FREEDOM OIL & GAS S/ADR,OTCQX International,0.770000,51.657300,400,ADRs,Australia,New South Wales
CTEQF,CLEAN TEQ HLDGS LTD MEL,OTCQX International,0.225000,63.317600,23019,Foreign Ordinary Shares,Australia,Victoria
ACNNF,AUSCANN GROUP HLDGS LTD,OTCQX International,0.270000,220.046600,135655,Foreign Ordinary Shares,Australia,Western Australia
ELLXF,ELIXINOL GLOBAL LTD,OTCQX International,3.300000,144.790800,236336,Foreign Ordinary Shares,Australia,New South Wales
GFKSY,GULF KEYSTONE PETE S/ADR,OTCQX International,0.636000,182.532200,0,ADRs,Bermuda,
GUKYF,GULF KEYSTONE PET ORD NEW,OTCQX International,3.250000,111.113300,2410,Foreign Ordinary Shares,Bermuda,
SGRPW,SIRIUS  INTL INS GRP WTS,OTCQX International,0.550000,26.480100,0,Warrants,Bermuda,
SROYF,SAILFISH ROYALTY CORP,OTCQX International,0.910000,104.338300,0,Foreign Ordinary Shares,British Virgin Islands,
NDVAF,INDIVA LTD,OTCQX International,0.368700,135.155000,124365,Foreign Ordinary Shares,Canada,Ontario
TAOIF,TAG OIL LTD,OTCQX International,0.255300,62.519300,8800,Foreign Ordinary Shares,Canada,British Columbia
CLHRF,CORAL GOLD RES LTD,OTCQX International,0.274100,68.684400,0,Foreign Ordinary Shares,Canada,British Columbia
NTSFF,NANOTECH SECURITY ORD,OTCQX International,0.480000,47.666100,54000,Foreign Ordinary Shares,Canada,British Columbia
MBAIF,CIBT EDUCATION GROUP INC,OTCQX International,0.533600,0.000000,0,Foreign Ordinary Shares,Canada,British Columbia
NRIFF,NUVO PHARMACEUTICALS ORD,OTCQX International,1.800000,36.218100,300,Foreign Ordinary Shares,Canada,Ontario
HOILF,HUNTER OIL CORP ORD,OTCQX International,0.147100,30.131100,0,Foreign Ordinary Shares,Canada,British Columbia
CBWTF,AUXLY CANNABIS GRP INC,OTCQX International,0.654250,187.804400,3674172,Foreign Ordinary Shares,Canada,Ontario
HVBTF,HIVE BLOCKCHAIN TECHS LTD,OTCQX International,0.401000,86.424000,514955,Foreign Ordinary Shares,Canada,British Columbia
BALMF,BALMORAL RESOURCES LTD,OTCQX International,0.091000,52.793300,33322,Foreign Ordinary Shares,Canada,British Columbia
LMCNF,LEAGOLD MNG CORP ORD,OTCQX International,1.383000,48.110600,14226,Foreign Ordinary Shares,Canada,British Columbia
PLSDF,PULSE SEISMIC INC,OTCQX International,1.860000,4.922300,200,Foreign Ordinary Shares,Canada,Alberta
CNNEF,CANACOL ENERGY ORD,OTCQX International,3.400000,51.600700,500,Foreign Ordinary Shares,Canada,Alberta
OLNCF,OMNI LITE INDUS CDA INC,OTCQX International,0.750000,43.731600,0,Foreign Ordinary Shares,Canada,Alberta
ISYRF,INTRINSYC TECH CORP,OTCQX International,1.120000,25.106000,0,Foreign Ordinary Shares,Canada,British Columbia
ANXGF,ANACONDA MINING INC,OTCQX International,0.230000,106.512100,107200,Foreign Ordinary Shares,Canada,Ontario
MGWFF,MAPLE LEAF GREEN WRLD INC,OTCQX International,0.149000,62.721900,7595,Foreign Ordinary Shares,Canada,Alberta
ECSIF,ECOBALT SOLUTIONS ORD,OTCQX International,0.261760,46.116100,29555,Foreign Ordinary Shares,Canada,British Columbia
GLBXF,GLOBEX MNG ENTERPRS NEW,OTCQX International,0.236500,341.802700,0,Foreign Ordinary Shares,Canada,Ontario
RIOFF,RIO2 LIMITED NEW,OTCQX International,0.338000,123.985500,0,Foreign Ordinary Shares,Canada,Ontario
WFTSF,WAVEFRONT TECH SLTNS INC,OTCQX International,0.117600,133.801000,0,Foreign Ordinary Shares,Canada,Alberta
GQMNF,GOLDEN QUEEN MNG LTD,OTCQX International,0.025000,30.658800,70740,Foreign Ordinary Shares,Canada,British Columbia
FTMDF,FORTUNE MINERALS LTD,OTCQX International,0.083500,115.629100,104200,Foreign Ordinary Shares,Canada,Ontario
SYATF,SIYATA MOBILE INC,OTCQX International,0.408300,58.538600,2150,Foreign Ordinary Shares,Canada,Quebec
WMLLF,WEALTH MINERALS LTD,OTCQX International,0.332500,103.389100,147118,Foreign Ordinary Shares,Canada,British Columbia
MGHCF,MINCO CAP CORP,OTCQX International,0.086380,131.199600,268,Foreign Ordinary Shares,Canada,British Columbia
MTAFF,METALLA ROYALTY & STR ORD,OTCQX International,1.000000,113.947800,107253,Foreign Ordinary Shares,Canada,British Columbia
IMLFF,INMED PHARMS INC ORD,OTCQX International,0.416700,63.407700,220154,Foreign Ordinary Shares,Canada,British Columbia
EANRF,EASTMAIN RESOURCES INC,OTCQX International,0.106700,31.352800,9372,Foreign Ordinary Shares,Canada,Ontario
AOTVF,ASCOT RESOURCES LTD,OTCQX International,0.668500,393.095500,21137,Foreign Ordinary Shares,Canada,British Columbia
PSHIF,PETROSHALE INC ORD,OTCQX International,0.870000,60.164300,0,Foreign Ordinary Shares,Canada,Alberta
PFSCF,PROMETIC LIFE SCIENCES,OTCQX International,0.220000,53.662500,4000,Foreign Ordinary Shares,Canada,Quebec
ARREF,AMERIGO RESOURCES LTD,OTCQX International,0.814300,74.805000,60600,Foreign Ordinary Shares,Canada,British Columbia
EFLVF,ELECTROVAYA INC,OTCQX International,0.133000,114.664400,1999,Foreign Ordinary Shares,Canada,Ontario
HEOFF,H2O INNOVATION INC,OTCQX International,0.631000,8.895400,0,Foreign Ordinary Shares,Canada,Quebec
ATUSF,ALTIUS MINERALS CORP,OTCQX International,9.550000,65.558900,19116,Foreign Ordinary Shares,Canada,Newfoundland
RBYCF,RUBICON MINERALS CP ORD,OTCQX International,0.900300,28.024800,7762,Foreign Ordinary Shares,Canada,Ontario
CHPGF,CHESAPEAKE GOLD CORP,OTCQX International,1.408000,57.802300,32090,Foreign Ordinary Shares,Canada,British Columbia
LMGDF,LUMINA GOLD CORP,OTCQX International,0.449020,117.995400,519,Common Stock,Canada,British Columbia
ISRJF,GEN III OIL CORP ORD,OTCQX International,0.212500,890.388800,0,Foreign Ordinary Shares,Canada,British Columbia
CGLDF,CORE GOLD INC,OTCQX International,0.185000,107.572600,29235,Foreign Ordinary Shares,Canada,British Columbia
LGORF,LARGO RES LTD,OTCQX International,1.590000,90.343300,485332,Foreign Ordinary Shares,Canada,Ontario
TPRFF,GRAN COLOMBIA GOLD ORD,OTCQX International,2.754000,66.636600,6117,Foreign Ordinary Shares,Canada,Ontario
FLYLF,FLYHT AEROSPACE SLTNS LTD,OTCQX International,1.110000,194.855900,200,Foreign Ordinary Shares,Canada,Alberta
SKREF,SKEENA RESOURCES LTD,OTCQX International,0.317500,236.055500,11000,Foreign Ordinary Shares,Canada,British Columbia
NUPMF,NEW PACIFIC METALS CORP,OTCQX International,1.770000,98.038700,500,Foreign Ordinary Shares,Canada,British Columbia
SGSVF,SABINA GOLD & SILVER CORP,OTCQX International,0.931000,48.485700,70995,Foreign Ordinary Shares,Canada,British Columbia
CPTRF,CAPTOR CAP CORP,OTCQX International,1.460000,94.828200,10765,Common Stock,Canada,Ontario
TRBMF,TORQ RESOURCES INC,OTCQX International,0.320700,310.670100,1000,Foreign Ordinary Shares,Canada,British Columbia
VRNDF,DELTA 9 CANNABIS INC,OTCQX International,1.190000,93.718100,12780,Foreign Ordinary Shares,Canada,Manitoba
MISVF,MINCO SILVER CORP,OTCQX International,0.356170,114.757900,33508,Foreign Ordinary Shares,Canada,British Columbia
CGTFF,COLUMBUS GOLD CORP,OTCQX International,0.150000,57.214400,23971,Foreign Ordinary Shares,Canada,British Columbia
SPRWF,SUPREME CANNABIS CO INC,OTCQX International,1.650000,177.417200,385317,Foreign Ordinary Shares,Canada,Ontario
TMIAF,TRIMETALS MINING INC,OTCQX International,0.040000,21.111900,3000,Foreign Ordinary Shares,Canada,British Columbia
TMIBF,TRIMETALS MINING INC B,OTCQX International,0.069300,39.495000,25500,Foreign Ordinary Shares,Canada,British Columbia
CVALF,COVALON TECHS LTD,OTCQX International,3.909950,43.378400,0,Foreign Ordinary Shares,Canada,Ontario
UURAF,UCORE RARE METALS INC,OTCQX International,0.083500,59.397000,64800,Foreign Ordinary Shares,Canada,Nova Scotia
CNXXF,CANNEX CAPITAL HLDGS INC,OTCQX International,1.950000,81.258500,243614,Common Stock,Canada,British Columbia
MLRKF,MILLROCK RES INC,OTCQX International,0.068700,42.382700,22875,Foreign Ordinary Shares,Canada,British Columbia
CNSNF,CONSTANTINE METAL RES,OTCQX International,0.337300,47.311700,0,Common Stock,Canada,British Columbia
MLNLF,MILLENNIAL LITHIUM ORD,OTCQX International,1.180300,48.198800,2175,Foreign Ordinary Shares,Canada,British Columbia
TREVF,TREVALI MINING CORP,OTCQX International,0.306000,121.653100,185234,Foreign Ordinary Shares,Canada,British Columbia
SLSDF,SELECT SANDS CORP ORD,OTCQX International,0.070400,76.728200,0,Foreign Ordinary Shares,Canada,British Columbia
CRECF,CRITICAL ELEMENTS CRP ORD,OTCQX International,0.434000,30.824800,0,Foreign Ordinary Shares,Canada,Quebec
MDLNF,MADALENA ENERGY INC,OTCQX International,0.108000,97.720000,985900,Foreign Ordinary Shares,Canada,Alberta
OPSSF,OPSENS INC,OTCQX International,0.593400,37.966900,11550,Foreign Ordinary Shares,Canada,Quebec
WOWMF,WOW UNLIMITED MEDIA INC,OTCQX International,0.761000,227.400800,0,Common Stock,Canada,British Columbia
NTGSF,GOLDEN PREDATOR MINING CP,OTCQX International,0.166500,79.664900,23000,Foreign Ordinary Shares,Canada,British Columbia
TSRMF,TREASURY METALS INC,OTCQX International,0.225000,8.610000,394,Foreign Ordinary Shares,Canada,Ontario
FTPLF,FORTRESS GLOBAL  ENTPRS A,OTCQX International,0.795700,139.960600,3000,Foreign Ordinary Shares,Canada,British Columbia
FVANF,FIRST VANADIUM CORP,OTCQX International,0.452000,104.647300,153284,Foreign Ordinary Shares,Canada,British Columbia
BONXF,BONTERRA RES INC ORD,OTCQX International,1.439900,83.840800,5150,Foreign Ordinary Shares,Canada,British Columbia
MIMZF,NIGHTHAWK GOLD CORP,OTCQX International,0.250000,4.597100,13610,Foreign Ordinary Shares,Canada,Ontario
RCKXF,ROCKY MOUNTAIN DEALERSHIP,OTCQX International,6.960000,175.960300,100,Foreign Ordinary Shares,Canada,Alberta
NCPCF,NICKEL CREEK PLATINUM CRP,OTCQX International,0.042000,61.716100,107052,Foreign Ordinary Shares,Canada,British Columbia
PKTEF,PARKIT ENTERPRISE INC ORD,OTCQX International,0.232600,62.625600,0,Foreign Ordinary Shares,Canada,British Columbia
CGOOF,CONTINENTAL GOLD INC ORD,OTCQX International,2.131510,137.368500,24086,Foreign Ordinary Shares,Canada,Ontario
PRPCF,PROPHECY DEV CORP ORD,OTCQX International,0.154000,52.929900,390370,Foreign Ordinary Shares,Canada,British Columbia
NMKEF,NEMASKA LITHIUM INC ORD,OTCQX International,0.248400,45.678700,112305,Foreign Ordinary Shares,Canada,Quebec
CORVF,CORVIS GOLD INC ORD,OTCQX International,1.550000,115.060100,31600,Foreign Ordinary Shares,Canada,British Columbia
GXOCF,GRANITE OIL CORP,OTCQX International,0.578400,53.197200,22400,Foreign Ordinary Shares,Canada,Alberta
EXMGF,EXCELSIOR MINING CORP,OTCQX International,0.770000,97.562700,61379,Foreign Ordinary Shares,Canada,British Columbia
MMRGF,MINAURUM GOLD INC ORD,OTCQX International,0.308800,103.777400,5650,Foreign Ordinary Shares,Canada,British Columbia
LOMLF,LION ONE METALS LTD,OTCQX International,0.480000,209.920900,89438,Foreign Ordinary Shares,Canada,British Columbia
RNKLF,ROYAL NICKEL CORP ORD,OTCQX International,0.375000,75.904100,140418,Foreign Ordinary Shares,Canada,Ontario
PGHEF,PENGROWTH ENERGY CORP,OTCQX International,0.417000,60.221500,107718,Common Stock,Canada,Alberta
TGIFF,1933 INDS INC,OTCQX International,0.406500,101.796700,263640,Foreign Ordinary Shares,Canada,British Columbia
TNYBF,TINLEY BEVERAGE CO ORD,OTCQX International,0.542800,162.028300,24419,Foreign Ordinary Shares,Canada,Ontario
ASDRF,ASCENDANT RES INC ORD,OTCQX International,0.385000,28.245800,10000,Foreign Ordinary Shares,Canada,Ontario
NXOPF,NEXOPTIC TECHNOLOGY CORP,OTCQX International,0.379700,152.386500,21944,Foreign Ordinary Shares,Canada,British Columbia
MNRLF,MINERAL MOUNTAIN RES LTD,OTCQX International,0.101600,65.766700,0,Foreign Ordinary Shares,Canada,British Columbia
NGPHF,NORTHERN GRAPHITE ORD,OTCQX International,0.144200,122.502600,4000,Foreign Ordinary Shares,Canada,Ontario
GLDLF,GOLDMINING INC ORD,OTCQX International,0.730300,61.322600,60442,Foreign Ordinary Shares,Canada,British Columbia
MDRPF,MIDAS GOLD CORP ORD,OTCQX International,0.621100,85.648500,140195,Foreign Ordinary Shares,Canada,British Columbia
NULGF,NULEGACY GOLD CORP,OTCQX International,0.092000,69.271500,800,Foreign Ordinary Shares,Canada,British Columbia
TGCDF,TERANGA GOLD CORP ORD,OTCQX International,2.900000,200.909200,12090,Foreign Ordinary Shares,Canada,Ontario
NSRPF,NOVO RES CORP,OTCQX International,2.070000,102.655800,94243,Foreign Ordinary Shares,Canada,British Columbia
MACIF,MAVERIX METALS INC ORD,OTCQX International,1.847660,139.747500,10800,Common Stock,Canada,British Columbia
MGDPF,MARATHON GOLD CORP ORD,OTCQX International,0.724500,51.375300,1140,Foreign Ordinary Shares,Canada,Ontario
MGPHF,MASON GRAPHITE INC,OTCQX International,0.301740,89.282900,10045,Foreign Ordinary Shares,Canada,Quebec
AHOTF,AMERICAN HOTEL I/P REIT,OTCQX International,5.438830,54.289300,18617,Units,Canada,British Columbia
FCUUF,FISSION URANIUM CORP ORD,OTCQX International,0.392000,83.894900,75723,Foreign Ordinary Shares,Canada,British Columbia
ALMTF,ALMONTY INDS INC ORD,OTCQX International,0.612000,95.648000,6162,Foreign Ordinary Shares,Canada,Ontario
CFGMF,CALIFORNIA GOLD MNG ORD,OTCQX International,0.300000,155.691800,87720,Foreign Ordinary Shares,Canada,Ontario
PMULF,PURE MULTI-FAMILY REIT LP,OTCQX International,6.785400,196.799900,744,Units,Canada,British Columbia
ALVOF,ALVOPETRO ENERGY LTD ORD,OTCQX International,0.360500,42.282500,0,Foreign Ordinary Shares,Canada,Alberta
CDBMF,CORDOBA MINERALS CORP ORD,OTCQX International,0.062500,320.316300,30000,Foreign Ordinary Shares,Canada,Ontario
NMGRF,NOUVEAU MONDE GRAPHITE,OTCQX International,0.175480,46.785700,5000,Foreign Ordinary Shares,Canada,Quebec
OGRMF,ORGANIGRAM HOLDINGS INC,OTCQX International,6.750000,105.485000,535313,Foreign Ordinary Shares,Canada,New Brunswick
LHSIF,LIBERTY HEALTH SCI ORD,OTCQX International,0.664000,86.792800,592724,Foreign Ordinary Shares,Canada,Ontario
EMHTF,EMERALD HEALTH THERAPUTCS,OTCQX International,3.030000,108.559000,315330,Foreign Ordinary Shares,Canada,British Columbia
GPVRF,GREENPOWER MOTOR INC. ORD,OTCQX International,0.315000,34.910200,11000,Foreign Ordinary Shares,Canada,British Columbia
IVITF,INVICTUS MD STRAT NEW,OTCQX International,0.613040,127.701100,185359,Foreign Ordinary Shares,Canada,British Columbia
BRGGF,BRAGG GAMING GROUP INC,OTCQX International,0.370700,53.972200,6211,Foreign Ordinary Shares,Canada,Ontario
FFMGF,FIRST MINING GOLD CORP,OTCQX International,0.256000,76.706900,1124332,Foreign Ordinary Shares,Canada,British Columbia
THCBF,THC BIOMED INTL LTD ORD,OTCQX International,0.250000,81.991300,62700,Foreign Ordinary Shares,Canada,British Columbia
LDSYF,LIFESTYLE DELIV SYS ORD,OTCQX International,0.278900,70.141900,46014,Foreign Ordinary Shares,Canada,British Columbia
LVNVF,LEVON RES LTD ORD,OTCQX International,0.087900,63.973200,13000,Foreign Ordinary Shares,Canada,British Columbia
LIHTF,LIHT CANNABIS CORP,OTCQX International,0.169000,100.562000,148139,Foreign Ordinary Shares,Canada,British Columbia
AXDDF,AZUCAR MINERALS LTD,OTCQX International,0.245000,70.731600,29577,Foreign Ordinary Shares,Canada,British Columbia
ORMNF,OREX MINERALS INC NEW ORD,OTCQX International,0.050100,17.915400,3750,Foreign Ordinary Shares,Canada,British Columbia
PTRUF,PETRUS RES LTD ORD,OTCQX International,0.331670,271.503600,13125,Foreign Ordinary Shares,Canada,Alberta
WSTRF,WESTERN URANIUM&VANADIUM,OTCQX International,0.849700,114.712800,84332,Foreign Ordinary Shares,Canada,Ontario
PRFMF,PROFOUND MED CORP,OTCQX International,0.602000,44.202500,17190,Foreign Ordinary Shares,Canada,Ontario
KNTNF,K92 MINING INC,OTCQX International,1.100000,117.384700,159482,Foreign Ordinary Shares,Canada,British Columbia
VSQTF,VICTORY SQUARE TECH ORD,OTCQX International,0.234000,51.774000,30859,Foreign Ordinary Shares,Canada,British Columbia
NTTHF,NEO LITHIUM CORP ORD,OTCQX International,0.650000,174.232600,30393,Foreign Ordinary Shares,Canada,Ontario
AVLIF,ADVANTAGE LITHIUM ORD,OTCQX International,0.387000,89.645000,22350,Foreign Ordinary Shares,Canada,British Columbia
BLEVF,BELEAVE INC ORD,OTCQX International,0.063000,63.292500,137414,Foreign Ordinary Shares,Canada,Ontario
PTOTF,PATRIOT ONE TECH ORD,OTCQX International,1.889800,98.092600,528171,Foreign Ordinary Shares,Canada,British Columbia
IPOOF,INPLAY OIL CORP,OTCQX International,0.712200,78.845400,0,Foreign Ordinary Shares,Canada,Alberta
ALEAF,ALEAFIA HEALTH INC ORD,OTCQX International,1.420000,144.838500,428554,Foreign Ordinary Shares,Canada,Ontario
ORHOF,CANNAROYALTY CORP ORD,OTCQX International,9.037000,87.521500,306197,Foreign Ordinary Shares,Canada,Ontario
RDDTF,RADIENT TECH INC ORD,OTCQX International,0.765500,149.495200,162835,Foreign Ordinary Shares,Canada,Alberta
FTSSF,FIRST COBALT CORP ORD,OTCQX International,0.110000,110.277800,174688,Foreign Ordinary Shares,Canada,Ontario
TRLFF,TRUE LEAF MEDICINE INTL,OTCQX International,0.424000,144.589100,29670,Foreign Ordinary Shares,Canada,British Columbia
ISENF,ISOENERGY LTD ORD,OTCQX International,0.480000,115.203100,3119,Foreign Ordinary Shares,Canada,British Columbia
HRVOF,HARVEST ONE CANNABIS ORD,OTCQX International,0.731000,282.942300,291449,Foreign Ordinary Shares,Canada,British Columbia
VVCIF,VIVO CANNABIS INC ORD,OTCQX International,0.731300,80.306500,109493,Foreign Ordinary Shares,Canada,Ontario
STLHF,STANDARD LITHIUM LTD ORD,OTCQX International,0.634300,89.523400,22580,Foreign Ordinary Shares,Canada,British Columbia
WDDMF,WEEDMD INC ORD,OTCQX International,1.485900,84.416800,61290,Foreign Ordinary Shares,Canada,Ontario
CBLLF,COBALT 27 CAP CORP ORD,OTCQX International,3.154000,91.516000,12959,Foreign Ordinary Shares,Canada,Ontario
AXNVF,AXION VENTURES INC,OTCQX International,0.775000,53.355200,4000,Foreign Ordinary Shares,Canada,British Columbia
NNXPF,NANOXPLORE INC,OTCQX International,0.958000,99.510400,11221,Foreign Ordinary Shares,Canada,Quebec
TRSSF,TERRASCENT CORP,OTCQX International,5.850000,81.201400,37941,Foreign Ordinary Shares,Canada,Ontario
IRRZF,INTEGRA RESOURCES CORP,OTCQX International,0.600000,74.022600,1000,Foreign Ordinary Shares,Canada,British Columbia
PHVAF,PHIVIDA HOLDINGS INC,OTCQX International,0.499000,217.153500,88730,Foreign Ordinary Shares,Canada,British Columbia
AUXXF,ALLEGIANT GOLD LTD,OTCQX International,0.155000,35.286600,10794,Foreign Ordinary Shares,Canada,British Columbia
HUTMF,HUT 8 MINING CORP,OTCQX International,0.655100,150.474800,3309,Foreign Ordinary Shares,Canada,Ontario
TGODF,GREEN ORGANIC DUTCHMAN,OTCQX International,3.616000,187.514800,881468,Foreign Ordinary Shares,Canada,Ontario
JWCAF,JAMES E WAGNER CLTVN CP,OTCQX International,0.737800,200.292200,27980,Foreign Ordinary Shares,Canada,Ontario
ADVZF,ADVENTUS ZINC CORP,OTCQX International,0.720900,73.254300,0,Common Stock,Canada,Ontario
ROMJF,RUBICON ORGANICS INC,OTCQX International,2.240000,155.812600,1092,Common Stock,Canada,British Columbia
IESFY,INTERCONEXION ELEC S/ADR,OTCQX International,140.000000,0.000000,0,ADRs,Colombia,
TCLRY,TECHNICOLOR S/ADR,OTCQX International,1.080000,215.610300,0,ADRs,France,
MRNTF,MEDICREA INTL ORD,OTCQX International,2.710000,13.362400,192,Foreign Ordinary Shares,France,
MRNTY,MEDICREA INTL SP/ADR,OTCQX International,2.770000,0.000000,0,ADRs,France,
IMPZY,IMPLANET SA SPNS/ADR,OTCQX International,0.840000,0.000000,0,ADRs,France,
QNNTF,QUANTUM GENOMICS ORD,OTCQX International,0.000000,,0,Foreign Ordinary Shares,France,
EPGNF,EPIGENOMICS ORD,OTCQX International,2.000000,275.439800,26352,Foreign Ordinary Shares,Germany,
EPGNY,EPIGENOMICS AG S/ADR,OTCQX International,9.210000,0.000000,0,ADRs,Germany,
DGJI,DRAGON JADE INTL LTD,OTCQX International,4.000000,74.179100,0,Common Stock,Hong Kong,
MTENY,MAHANAGAR TELPHN NG S/ADR,OTCQX International,0.310000,101.244200,5000,ADRs,India,
YTROF,YATRA ONLINE INC 2021 WTS,OTCQX International,0.160000,69.999200,152000,Warrants,India,
BLLCF,BITFARMS TECH LTD,OTCQX International,0.335000,3.601900,0,Foreign Ordinary Shares,Israel,
